U+1FA25	🨥	\xf0\x9f\xa8\xa5	BLACK CHESS TURNED QUEEN
U+1FA26	🨦	\xf0\x9f\xa8\xa6	BLACK CHESS TURNED ROOK
U+1FA27	🨧	\xf0\x9f\xa8\xa7	BLACK CHESS TURNED BISHOP
U+1FA28	🨨	\xf0\x9f\xa8\xa8	BLACK CHESS TURNED KNIGHT
U+1FA29	🨩	\xf0\x9f\xa8\xa9	BLACK CHESS TURNED PAWN
U+1FA2A	🨪	\xf0\x9f\xa8\xaa	NEUTRAL CHESS TURNED KING
U+1FA2B	🨫	\xf0\x9f\xa8\xab	NEUTRAL CHESS TURNED QUEEN
U+1FA2C	🨬	\xf0\x9f\xa8\xac	NEUTRAL CHESS TURNED ROOK
U+1FA2D	🨭	\xf0\x9f\xa8\xad	NEUTRAL CHESS TURNED BISHOP
U+1FA2E	🨮	\xf0\x9f\xa8\xae	NEUTRAL CHESS TURNED KNIGHT
U+1FA2F	🨯	\xf0\x9f\xa8\xaf	NEUTRAL CHESS TURNED PAWN
U+1FA30	🨰	\xf0\x9f\xa8\xb0	WHITE CHESS KNIGHT ROTATED TWO HUNDRED TWENTY-FIVE DEGREES
U+1FA31	🨱	\xf0\x9f\xa8\xb1	BLACK CHESS KNIGHT ROTATED TWO HUNDRED TWENTY-FIVE DEGREES
U+1FA32	🨲	\xf0\x9f\xa8\xb2	NEUTRAL CHESS KNIGHT ROTATED TWO HUNDRED TWENTY-FIVE DEGREES
U+1FA33	🨳	\xf0\x9f\xa8\xb3	WHITE CHESS KING ROTATED TWO HUNDRED SEVENTY DEGREES
U+1FA34	🨴	\xf0\x9f\xa8\xb4	WHITE CHESS QUEEN ROTATED TWO HUNDRED SEVENTY DEGREES
U+1FA35	🨵	\xf0\x9f\xa8\xb5	WHITE CHESS ROOK ROTATED TWO HUNDRED SEVENTY DEGREES
U+1FA36	🨶	\xf0\x9f\xa8\xb6	WHITE CHESS BISHOP ROTATED TWO HUNDRED SEVENTY DEGREES
U+1FA37	🨷	\xf0\x9f\xa8\xb7	WHITE CHESS KNIGHT ROTATED TWO HUNDRED SEVENTY DEGREES
U+1FA38	🨸	\xf0\x9f\xa8\xb8	WHITE CHESS PAWN ROTATED TWO HUNDRED SEVENTY DEGREES
U+1FA39	🨹	\xf0\x9f\xa8\xb9	BLACK CHESS KING ROTATED TWO HUNDRED SEVENTY DEGREES
U+1FA3A	🨺	\xf0\x9f\xa8\xba	BLACK CHESS QUEEN ROTATED TWO HUNDRED SEVENTY DEGREES
U+1FA3B	🨻	\xf0\x9f\xa8\xbb	BLACK CHESS ROOK ROTATED TWO HUNDRED SEVENTY DEGREES
U+1FA3C	🨼	\xf0\x9f\xa8\xbc	BLACK CHESS BISHOP ROTATED TWO HUNDRED SEVENTY DEGREES
U+1FA3D	🨽	\xf0\x9f\xa8\xbd	BLACK CHESS KNIGHT ROTATED TWO HUNDRED SEVENTY DEGREES
U+1FA3E	🨾	\xf0\x9f\xa8\xbe	BLACK CHESS PAWN ROTATED TWO HUNDRED SEVENTY DEGREES
U+1FA3F	🨿	\xf0\x9f\xa8\xbf	NEUTRAL CHESS KING ROTATED TWO HUNDRED SEVENTY DEGREES
U+1FA40	🩀	\xf0\x9f\xa9\x80	NEUTRAL CHESS QUEEN ROTATED TWO HUNDRED SEVENTY DEGREES
U+1FA41	🩁	\xf0\x9f\xa9\x81	NEUTRAL CHESS ROOK ROTATED TWO HUNDRED SEVENTY DEGREES
U+1FA42	🩂	\xf0\x9f\xa9\x82	NEUTRAL CHESS BISHOP ROTATED TWO HUNDRED SEVENTY DEGREES
U+1FA43	🩃	\xf0\x9f\xa9\x83	NEUTRAL CHESS KNIGHT ROTATED TWO HUNDRED SEVENTY DEGREES
U+1FA44	🩄	\xf0\x9f\xa9\x84	NEUTRAL CHESS PAWN ROTATED TWO HUNDRED SEVENTY DEGREES
U+1FA45	🩅	\xf0\x9f\xa9\x85	WHITE CHESS KNIGHT ROTATED THREE HUNDRED FIFTEEN DEGREES
U+1FA46	🩆	\xf0\x9f\xa9\x86	BLACK CHESS KNIGHT ROTATED THREE HUNDRED FIFTEEN DEGREES
U+1FA47	🩇	\xf0\x9f\xa9\x87	NEUTRAL CHESS KNIGHT ROTATED THREE HUNDRED FIFTEEN DEGREES
U+1FA48	🩈	\xf0\x9f\xa9\x88	WHITE CHESS EQUIHOPPER
U+1FA49	🩉	\xf0\x9f\xa9\x89	BLACK CHESS EQUIHOPPER
U+1FA4A	🩊	\xf0\x9f\xa9\x8a	NEUTRAL CHESS EQUIHOPPER
U+1FA4B	🩋	\xf0\x9f\xa9\x8b	WHITE CHESS EQUIHOPPER ROTATED NINETY DEGREES
U+1FA4C	🩌	\xf0\x9f\xa9\x8c	BLACK CHESS EQUIHOPPER ROTATED NINETY DEGREES
U+1FA4D	🩍	\xf0\x9f\xa9\x8d	NEUTRAL CHESS EQUIHOPPER ROTATED NINETY DEGREES
U+1FA4E	🩎	\xf0\x9f\xa9\x8e	WHITE CHESS KNIGHT-QUEEN
U+1FA4F	🩏	\xf0\x9f\xa9\x8f	WHITE CHESS KNIGHT-ROOK
U+1FA50	🩐	\xf0\x9f\xa9\x90	WHITE CHESS KNIGHT-BISHOP
U+1FA51	🩑	\xf0\x9f\xa9\x91	BLACK CHESS KNIGHT-QUEEN
U+1FA52	🩒	\xf0\x9f\xa9\x92	BLACK CHESS KNIGHT-ROOK
U+1FA53	🩓	\xf0\x9f\xa9\x93	BLACK CHESS KNIGHT-BISHOP
U+1FA54	🩔	\xf0\x9f\xa9\x94	
U+1FA55	🩕	\xf0\x9f\xa9\x95	
U+1FA56	🩖	\xf0\x9f\xa9\x96	
U+1FA57	🩗	\xf0\x9f\xa9\x97	
U+1FA58	🩘	\xf0\x9f\xa9\x98	
U+1FA59	🩙	\xf0\x9f\xa9\x99	
U+1FA5A	🩚	\xf0\x9f\xa9\x9a	
U+1FA5B	🩛	\xf0\x9f\xa9\x9b	
U+1FA5C	🩜	\xf0\x9f\xa9\x9c	
U+1FA5D	🩝	\xf0\x9f\xa9\x9d	
U+1FA5E	🩞	\xf0\x9f\xa9\x9e	
U+1FA5F	🩟	\xf0\x9f\xa9\x9f	
U+1FA60	🩠	\xf0\x9f\xa9\xa0	XIANGQI RED GENERAL
U+1FA61	🩡	\xf0\x9f\xa9\xa1	XIANGQI RED MANDARIN
U+1FA62	🩢	\xf0\x9f\xa9\xa2	XIANGQI RED ELEPHANT
U+1FA63	🩣	\xf0\x9f\xa9\xa3	XIANGQI RED HORSE
U+1FA64	🩤	\xf0\x9f\xa9\xa4	XIANGQI RED CHARIOT
U+1FA65	🩥	\xf0\x9f\xa9\xa5	XIANGQI RED CANNON
U+1FA66	🩦	\xf0\x9f\xa9\xa6	XIANGQI RED SOLDIER
U+1FA67	🩧	\xf0\x9f\xa9\xa7	XIANGQI BLACK GENERAL
U+1FA68	🩨	\xf0\x9f\xa9\xa8	XIANGQI BLACK MANDARIN
U+1FA69	🩩	\xf0\x9f\xa9\xa9	XIANGQI BLACK ELEPHANT
U+1FA6A	🩪	\xf0\x9f\xa9\xaa	XIANGQI BLACK HORSE
U+1FA6B	🩫	\xf0\x9f\xa9\xab	XIANGQI BLACK CHARIOT
U+1FA6C	🩬	\xf0\x9f\xa9\xac	XIANGQI BLACK CANNON
U+1FA6D	🩭	\xf0\x9f\xa9\xad	XIANGQI BLACK SOLDIER
U+1FA6E	🩮	\xf0\x9f\xa9\xae	
U+1FA6F	🩯	\xf0\x9f\xa9\xaf	
U+1FA70	🩰	\xf0\x9f\xa9\xb0	BALLET SHOES
U+1FA71	🩱	\xf0\x9f\xa9\xb1	ONE-PIECE SWIMSUIT
U+1FA72	🩲	\xf0\x9f\xa9\xb2	BRIEFS
U+1FA73	🩳	\xf0\x9f\xa9\xb3	SHORTS
U+1FA74	🩴	\xf0\x9f\xa9\xb4	THONG SANDAL
U+1FA75	🩵	\xf0\x9f\xa9\xb5	
U+1FA76	🩶	\xf0\x9f\xa9\xb6	
U+1FA77	🩷	\xf0\x9f\xa9\xb7	
U+1FA78	🩸	\xf0\x9f\xa9\xb8	DROP OF BLOOD
U+1FA79	🩹	\xf0\x9f\xa9\xb9	ADHESIVE BANDAGE
U+1FA7A	🩺	\xf0\x9f\xa9\xba	STETHOSCOPE
U+1FA7B	🩻	\xf0\x9f\xa9\xbb	
U+1FA7C	🩼	\xf0\x9f\xa9\xbc	
U+1FA7D	🩽	\xf0\x9f\xa9\xbd	
U+1FA7E	🩾	\xf0\x9f\xa9\xbe	
U+1FA7F	🩿	\xf0\x9f\xa9\xbf	
U+3160	ㅠ	\xe3\x85\xa0	HANGUL LETTER YU
U+2753	❓	\xe2\x9d\x93	BLACK QUESTION MARK ORNAMENT
......	..	\xf0\x9f\x98\xa	...
......	..	\xf0\x9f\xa4	..
......	..	\ud83d\ude01	...
......	..	\ud83d\ude02	...
......	..	\ud83d\ude06	...
